domain_index,canonical_smiles,D,xtb_lowest_energy_mu,vector_mu,xtb_abs_error,vector_abs_error,absolute_error_gain
19228,CC1C(=O)C(C)(O)C1C,2.6444945964275046,4.275000095367432,1.5200488567352295,1.630505498939927,1.1244457396922751,0.5060597592476519
19285,CC1C(=O)CC1CC#N,3.591733119059024,2.864000082015991,4.45908784866333,0.7277330370430328,0.867354729604306,-0.13962169256127321
19304,CC1C(=O)CCC1O,3.6061456674202232,2.125999927520752,3.177818775177002,1.4801457398994713,0.4283268922432213,1.05181884765625
19311,CC1C(=O)CCOC1=O,4.0364358747209215,4.660999774932861,3.3943986892700195,0.6245639002119399,0.6420371854509019,-0.017473285238962077
19324,CC1C(=O)CNCC1=O,3.6376067276736785,3.7179999351501465,1.7241290807724,0.08039320747646794,1.9134776469012786,-1.8330844394248107
19341,CC1C(=O)N1N,4.928953982458631,3.240999937057495,3.562685251235962,1.6879540454011357,1.366268731222669,0.3216853141784668
19367,CC1C(=O)NCC1=NO,3.4514054124111637,3.6559998989105225,3.315635919570923,0.20459448649935874,0.13576949284024087,0.06882499365911787
19373,CC1C(=O)NCCN1C,4.089473639201222,4.614999771118164,3.945387840270996,0.5255261319169424,0.14408579893022555,0.38144033298671687
19382,CC1C(=O)OC1(C)C,4.830722234453795,4.96999979019165,4.795583724975586,0.1392775557378556,0.035138509478208846,0.10413904625964676
19411,CC1C(C#N)C1(C)C,4.515872318577341,4.515999794006348,4.238388538360596,0.00012747542900637399,0.2774837802167456,-0.2773563047877392
19451,CC1C(C#N)OC1CO,4.029452785867724,3.5950000286102295,2.8056561946868896,0.4344527572574943,1.2237965911808342,-0.7893438339233398
19455,CC1C(C(Cl)(Cl)Cl)OS1(=O)=O,4.590990908339456,3.9200000762939453,3.2815959453582764,0.6709908320455105,1.3093949629811794,-0.638404130935669
19468,CC1C(C)(N)C1(O)C#N,6.386428072338065,3.1989998817443848,3.621416330337525,3.18742819059368,2.76501174200054,0.4224164485931401
19488,CC1C(C)C1C(=O)C#N,4.893223699970875,4.914000034332275,4.729069709777832,0.020776334361400473,0.1641539901930429,-0.14337765583164241
19559,CC1C(COC=O)N1C,5.155368657847801,2.242000102996826,3.830368995666504,2.913368554850975,1.3249996621812974,1.5883688926696777
19573,CC1C(NC=O)CN1C,4.327498957384871,3.809999942779541,2.620229959487915,0.5174990146053302,1.7072689978969562,-1.189769983291626
19616,CC1C(O)C1CNC=O,5.329556253077168,3.311000108718872,3.4233908653259277,2.0185561443582962,1.9061653877512406,0.11239075660705566
19677,CC1C=C(C(N)=O)CC1,3.953223092361571,4.394999980926514,4.047369956970215,0.44177688856494246,0.09414686460864363,0.34763002395629883
19704,CC1C=C(Cl)NO1,1.6242597411459143,1.1440000534057617,1.2219672203063965,0.4802596877401526,0.40229252083951783,0.07796716690063477
19724,CC1C=CC(=O)C1,4.015895322901747,4.215000152587891,4.023390769958496,0.19910482968614396,0.007495447056749427,0.19160938262939453
19829,CC1C=CC(O)C1C#N,4.175866309934439,4.900000095367432,4.409338474273682,0.7241337854329926,0.23347216433924256,0.49066162109375
19839,CC1C=CC=CC(=O)N1,4.5631335636662,4.693999767303467,4.542868614196777,0.1308662036372672,0.020264949469422255,0.11060125416784494
19901,CC1C=CCCOC1=O,4.560332238207696,4.98799991607666,4.203665256500244,0.4276676778689641,0.3566669817074519,0.07100069616151217
19956,CC1C=CN(C=O)CC1,4.382558454183516,4.111999988555908,4.64194393157959,0.2705584656276079,0.25938547739607376,0.01117298823153412
19978,CC1C=NC(=S)S1,5.536940704931396,6.281000137329102,5.161383628845215,0.7440594323977052,0.3755570760861815,0.3685023563115237
20028,CC1CC(=O)C(=O)C1C,5.125041074857035,5.447999954223633,5.051425933837891,0.32295887936659806,0.07361514101914413,0.24934373834745394
20040,CC1CC(=O)C(C)(O)C1,2.877413128946049,2.7330000400543213,2.050347089767456,0.14441308889172788,0.8270660391785931,-0.6826529502868652
20053,CC1CC(=O)C(N)=N1,0.7700323390818176,0.949999988079071,0.6890326738357544,0.17996764899725348,0.08099966524606317,0.09896798375119031
20121,CC1CC(=O)COC1C,3.301719239314719,3.4210000038146973,3.1121134757995605,0.11928076449997826,0.18960576351515845,-0.07032499901518019
20134,CC1CC(=O)N1C(=O)CCN=C=S,5.7312420072045995,2.7039999961853027,3.041728973388672,3.027242011019297,2.6895130338159277,0.33772897720336914
20158,CC1CC(=O)O1,4.6582270526524825,4.734000205993652,4.6259260177612305,0.07577315334116985,0.03230103489125202,0.04347211844991783
20170,CC1CC(=O)OC=N1,2.6582595815677905,2.700000047683716,2.6049928665161133,0.0417404661159253,0.05326671505167724,-0.011526248935751937
20214,CC1CC(C#N)C1O,3.9294489680220495,4.553999900817871,3.821601390838623,0.6245509327958216,0.10784757718342641,0.5167033556123952
20293,CC1CC(C)(C)OC1=N,3.444658688847726,3.384000062942505,3.031700611114502,0.060658625905221086,0.412958077733224,-0.35229945182800293
20322,CC1CC(C)C(=O)CN1,2.799122519053781,3.502000093460083,3.0529072284698486,0.702877574406302,0.2537847094160677,0.4490928649902344
20325,CC1CC(C)C(=O)NC1=O,3.5964370325642827,3.5409998893737793,3.325240135192871,0.05543714319050341,0.2711968973714116,-0.2157597541809082
20337,CC1CC(C)C(O)=CC1=O,3.5877061717635823,3.7100000381469727,4.411464214324951,0.12229386638339035,0.8237580425613689,-0.7014641761779785
20366,CC1CC(C=O)(C=O)O1,3.911728612264579,3.812999963760376,2.187446355819702,0.09872864850420315,1.724282256444877,-1.6255536079406738
20392,CC1CC(CC#N)N1C,4.426300625187909,2.944999933242798,4.543633937835693,1.481300691945111,0.11733331264778446,1.3639673792973266
20402,CC1CC(CCCO)O1,3.0181029034251203,1.7020000219345093,2.1890645027160645,1.316102881490611,0.8290384007090559,0.4870644807815552
20403,CC1CC(CCO)C1=O,2.2581087536216065,4.6570000648498535,2.4982705116271973,2.398891311228247,0.2401617580055908,2.1587295532226562
20536,CC1CC1(C#N)C=O,3.0159072619495855,2.5840001106262207,2.793297052383423,0.43190715132336477,0.22261020956616262,0.20929694175720215
20585,CC1CC1(O)C#N,3.9055556565721856,3.246999979019165,3.7507848739624023,0.6585556775530206,0.15477078260978328,0.5037848949432373
20629,CC1CC1C(N)=O,3.605896937470819,4.077000141143799,3.706593990325928,0.47110320367297964,0.10069705285510899,0.37040615081787065
20630,CC1CC1C(N)C#N,2.624994462664505,4.309999942779541,4.1549787521362305,1.685005480115036,1.5299842894717255,0.15502119064331055
20638,CC1CC1CC(=O)CO,3.388986049819766,3.6050000190734863,3.3134984970092773,0.21601396925372018,0.0754875528104888,0.14052641644323138
20694,CC1CC=C(CC#N)C1,4.1477691109934245,3.7939999103546143,3.584852933883667,0.35376920063881023,0.5629161771097575,-0.20914697647094727
20700,CC1CC=CC(=O)C1=O,5.950786452568986,5.989999771118164,6.238409996032715,0.03921331854917831,0.2876235434637291,-0.24841022491455078
20746,CC1CC=CCOC1,1.4376592123543268,1.7910000085830688,1.3671156167984009,0.35334079622874204,0.07054359555592593,0.2827972006728161
20824,CC1CCC(C#N)C1O,3.6903131327060663,3.697999954223633,4.002383708953857,0.0076868215175665,0.3120705762477911,-0.3043837547302246
20848,CC1CCC(C)C(=O)C1,3.2581943092365635,3.316999912261963,3.2929372787475586,0.05880560302539939,0.03474296951099509,0.024062633514404297
20863,CC1CCC(C=O)OC1,3.3189665798533814,3.427000045776367,2.780832290649414,0.1080334659229858,0.5381342892039673,-0.43010082328098154
20941,CC1CCC=CCC1=O,3.032170202461865,3.187999963760376,2.924243211746216,0.15582976129851112,0.10792699071564904,0.047902770582862075
21010,CC1CCCN1C(N)=O,4.3441395728466325,4.486999988555908,4.235568523406982,0.14286041570927566,0.10857104943965012,0.03428936626962553
21074,CC1CCN=C(C#N)N1,6.01943100704733,5.677999973297119,6.057857513427734,0.34143103375021067,0.03842650638040457,0.3030045273698061
21101,CC1CCNC1=O,4.101989704952757,4.324999809265137,4.349600315093994,0.22301010431237955,0.24761061014123698,-0.024600505828857422
21141,CC1CCOC(C=O)C1,3.1294807130364557,3.4179999828338623,2.976726531982422,0.2885192697974066,0.15275418105403382,0.13576508874337279
21160,CC1CCOC1CO,3.04105611725921,3.552999973297119,3.447094202041626,0.511943856037909,0.4060380847824159,0.10590577125549316
21178,CC1CCOCC1C,1.5504178285111798,1.7259999513626099,1.543832540512085,0.17558212285143004,0.006585287999094858,0.1689968348523352
21191,CC1CCOCOC1=N,2.972880759282334,4.74399995803833,2.814242362976074,1.7711191987559962,0.15863839630625964,1.6124808024497366
21198,CC1CCOS(=O)(=O)N1,6.2875618954965775,6.7179999351501465,5.966331958770752,0.43043803965356897,0.32122993672582556,0.10920810292774341
21203,CC1CCS(=O)(=O)CC1,5.600746740709268,5.802999973297119,5.596747875213623,0.202253232587851,0.003998865495645099,0.1982543670922059
21214,CC1CN(C(C)C)C(=O)NC1=O,4.408948802227878,4.994999885559082,4.10267448425293,0.5860510833312036,0.30627431797494875,0.27977676535625484
21230,CC1CN(C)C(=O)O1,5.379548232037585,5.860000133514404,5.554337501525879,0.48045190147681893,0.17478926948829354,0.3056626319885254
21313,CC1CN1CCC(N)=O,2.3199025832620275,5.49399995803833,3.626351118087769,3.1740973747763026,1.3064485348257415,1.867648839950561
21361,CC1CN=COC1C#N,3.815400500880742,3.5439999103546143,3.661501407623291,0.27140059052612786,0.1538990932574511,0.11750149726867676
21386,CC1CNC(=O)C(N)=N1,2.2521399672245312,2.066999912261963,2.265254020690918,0.18514005496256836,0.013114053466386721,0.17202600149618164
21388,CC1CNC(=O)C1,4.315093201087479,4.519999980926514,4.516751766204834,0.2049067798390345,0.2016585651173548,0.0032482147216796875
21415,CC1CNC(=O)NC1=O,4.314112290569193,4.465000152587891,4.452918529510498,0.1508878620186973,0.13880623894130473,0.012081623077392578
21433,CC1CNC(C#N)CO1,4.101177628630662,1.718000054359436,3.988881111145019,2.383177574271226,0.11229651748564295,2.270881056785583
21501,CC1COC(=N)N1C=O,6.502117639913492,4.211999893188477,7.142029285430908,2.2901177467250156,0.6399116455174161,1.6502061012075995
21544,CC1COC(=O)N1Cl,5.517484805827386,5.605999946594238,5.863655090332031,0.08851514076685252,0.3461702845046455,-0.25765514373779297
21576,CC1COC(C(N)=O)C1,3.344755218231855,3.2160000801086426,3.3223659992218018,0.12875513812321238,0.022389219010053196,0.10636591911315918
21586,CC1COC(C)(C)OC1,1.855079410326585,1.9550000429153442,1.0546115636825562,0.09992063258875916,0.8004678466440289,-0.7005472140552698
21618,CC1COC(C=O)O1,4.393573119225483,2.5959999561309814,3.954345464706421,1.7975731630945013,0.43922765451906187,1.3583455085754395
21637,CC1COC(CO)OC1,3.740485782940792,4.085000038146973,4.143564224243164,0.34451425520618084,0.40307844130237225,-0.058564186096191406
21688,CC1COC1CNC=O,3.8517846478075746,3.7769999504089355,3.2291054725646973,0.07478469739863902,0.6226791752428773,-0.5478944778442383
21762,CC1COCC=C1C=O,2.860988376413121,2.9489998817443848,1.946255445480347,0.08801150533126378,0.9147329309327741,-0.8267214256015103
21805,CC1COCOC1,2.204889723259898,2.194999933242798,1.8583616018295288,0.009889790017099997,0.34652812143036904,-0.33663833141326904
21821,CC1CONC1=O,2.9359008786321095,3.0199999809265137,2.7776544094085693,0.0840991022944042,0.15824646922354013,-0.07414736692913593
21826,CC1COP(=O)(O)O1,4.1623974305301195,4.785999774932861,4.609654903411865,0.6236023444027419,0.4472574728817458,0.1763448715209961
21845,CC1CS(=O)OC1=O,4.986617420467372,4.686999797821045,4.36698055267334,0.29961762264632696,0.619636867794032,-0.3200192451477051
21855,CC1CSC(=S)S1,5.377116534099726,6.173999786376953,5.387162685394287,0.7968832522772269,0.010046151294560879,0.786837100982666
21859,CC1CSC1=O,3.7234426384696286,4.186999797821045,3.741943597793579,0.4635571593514163,0.01850095932395046,0.4450562000274658
21927,CC1N=CNC1C#N,2.906379816890327,3.311000108718872,2.652674674987793,0.40462029182854486,0.25370514190253424,0.15091514992601063
21982,CC1NC(=O)C(=O)C1C,6.4660762361226665,6.953000068664551,6.3591718673706055,0.4869238325418843,0.106904368752061,0.3800194637898233
22051,CC1NC(=S)S1,5.168159960566711,5.99399995803833,5.294540882110596,0.8258399974716193,0.12638092154388492,0.6994590759277344
22064,CC1NC(C#N)CC1O,2.714149113908507,4.436999797821045,4.4545183181762695,1.722850683912538,1.7403692042677625,-0.01751852035522461
22099,CC1NC1(C)C#N,3.248243662178323,2.7790000438690186,3.7526869773864746,0.4692436183093043,0.5044433152081518,-0.0351996968988475
22170,CC1NC=NC1(C)C#N,6.055203864784169,5.51800012588501,5.78102970123291,0.5372037388991595,0.2741741635512591,0.2630295753479004
22174,CC1NCC(=N)OC1C,3.8225771142931344,3.609999895095825,3.7981557846069336,0.2125772191973092,0.02442132968620081,0.1881558895111084
22195,CC1NCC1(C#N)CO,2.949811137041612,3.2230000495910645,3.896082639694214,0.27318891254945266,0.9462715026526021,-0.6730825901031494
22265,CC1OC(=N)C1OC=O,4.193138729926275,3.062000036239624,3.1600921154022217,1.1311386936866512,1.0330466145240536,0.09809207916259766
22337,CC1OC(=O)C1F,4.450263479277791,4.598999977111816,4.217953205108643,0.1487364978340251,0.23231027416914873,-0.08357377633512364
22344,CC1OC(=O)C1S,4.008106860086815,3.880000114440918,4.298416614532471,0.12810674564589686,0.2903097544456559,-0.16220300879975902
22367,CC1OC(=O)NC1=N,2.732835606607589,2.950000047683716,2.6751224994659424,0.21716444107612665,0.05771310714164679,0.15945133393447986
22437,CC1OC(C)C(O)C1C,1.9977671431120976,2.927000045776367,1.424763798713684,0.9292329026642696,0.5730033443984135,0.3562295582658561
22452,CC1OC(C)C1C(N)=O,4.681704592080704,4.191999912261963,3.119746208190918,0.48970467981874144,1.5619583838897864,-1.072253704071045
22475,CC1OC(C=O)OC1=O,2.7780057826394717,1.1699999570846558,3.088872194290161,1.608005825554816,0.3108664116506894,1.2971394139041266
22511,CC1OC1(C#N)CC=O,4.3686892877681105,3.693000078201294,4.133955478668213,0.6756892095668166,0.2347338090998976,0.44095540046691895
22525,CC1OC1(C)C(F)(F)F,3.20535425496648,3.8889999389648438,2.608025074005127,0.6836456839983636,0.5973291809613532,0.08631650303701033
22530,CC1OC1(C)C(O)CO,3.122032560040034,2.1070001125335693,2.0824549198150635,1.0150324475064645,1.0395776402249703,-0.02454519271850586
22563,CC1OC1C,2.125774750292851,2.243000030517578,1.9869279861450195,0.11722528022472734,0.13884676414783126,-0.021621483923103924
22577,CC1OC1C(=O)C=O,2.061793590536545,2.322000026702881,1.5047858953475952,0.26020643616633565,0.55700769518895,-0.29680125902261434
22580,CC1OC1C(=O)CCO,2.646464440060713,4.10099983215332,1.7284185886383057,1.4545353920926072,0.9180458514224075,0.5364895406701997
22609,CC1OC1C(O)C=O,1.9890194099619605,2.8310000896453857,1.5053110122680664,0.8419806796834253,0.48370839769389407,0.3582722819895312
22651,CC1OC1COC=O,5.8603116200978835,2.446000099182129,5.701171875,3.4143115209157546,0.15913974509788353,3.255171775817871
22656,CC1OC1F,2.4517853480396767,3.1489999294281006,2.7550179958343506,0.6972145813884238,0.30323264779467385,0.39398193359375
22798,CC1OCC1(CO)CO,3.857487577259127,1.1740000247955322,1.9334348440170288,2.683487552463595,1.9240527332420982,0.7594348192214966
22812,CC1OCC1=NO,1.2293892164224962,1.4730000495910645,1.3649455308914185,0.24361083316856824,0.13555631446892225,0.108054518699646
22982,CC1OCOC1CO,2.158536227142513,2.431999921798706,1.993824481964111,0.273463694656193,0.16471174517840192,0.1087519494777911
22997,CC1ONC(=O)O1,3.4346967932100667,3.688999891281128,3.829982042312622,0.2543030980710612,0.39528524910255536,-0.14098215103149414
23012,CC1O[C@@H]1Br,2.4972909768011067,3.632999897003174,2.3981189727783203,1.1357089202020672,0.09917200402278636,1.0365369161792808
23017,CC1S(=O)(=O)OCCCOS1(=O)=O,6.1427440747048045,5.193999767303467,3.812464475631714,0.9487443074013377,2.3302795990730907,-1.381535291671753
23025,CC1SC1C,2.33962086450631,3.1700000762939453,2.2217371463775635,0.8303792117876352,0.11788371812874665,0.7124954936588885
23048,CC1SSCC1=O,0.3791354329758515,0.5699999928474426,0.792750895023346,0.19086455987159112,0.41361546204749444,-0.22275090217590332
23049,CC1SSCCC1=O,1.9794228012164137,1.7120000123977661,0.9918440580368042,0.26742278881864756,0.9875787431796095,-0.7201559543609619
23068,CC=C(F)C=O,4.541350272226314,2.7290000915527344,3.17081069946289,1.8123501806735796,1.3705395727634238,0.4418106079101558
23079,CC=C1CC1(F)F,2.72263969228506,3.822999954223633,3.014410972595215,1.1003602619385728,0.29177128031015487,0.808588981628418
23103,CC=CC(=O)C=O,2.7058642921043052,3.052999973297119,2.543553352355957,0.3471356811928139,0.1623109397483482,0.1848247414444657
23114,CC=CC(C)=O,3.145047473907267,3.48799991607666,3.1920006275177,0.342952442169393,0.04695315361043306,0.29599928855895996
23116,CC=CC(F)(F)Br,2.977250182952172,4.618000030517578,2.8855350017547607,1.6407498475654063,0.09171518119741107,1.5490346663679952
23117,CC=CC(F)(F)C=O,3.942547326263704,3.253000020980835,1.9247453212738037,0.6895473052828689,2.0178020049899,-1.3282546997070312
23122,CC=CC(N)=O,4.37999861275311,4.9070000648498535,4.342381000518799,0.5270014520967434,0.03761761223431126,0.48938383986243217
23127,CC=CCC1CC(=O)OC1=O,5.024044735254757,4.335999965667725,4.293660640716553,0.688044769587032,0.7303840945382039,-0.042339324951171875
23138,CC=COC(=O)S,1.2994929838242206,2.0230000019073486,1.7515360116958618,0.723507018083128,0.4520430278716412,0.2714639902114868
23140,CC=COC=O,2.1197385727354976,2.0460000038146973,1.7060787677764893,0.07373856892080033,0.41365980495900834,-0.339921236038208
23142,CC=COS(=O)O,2.141868269012235,1.0839999914169312,1.995938420295715,1.0578682775953037,0.1459298487165197,0.911938428878784
23145,CC=CS(=O)(=O)C=CC,5.42863379174718,5.190000057220459,4.427966117858887,0.23863373452672132,1.0006676738882936,-0.7620339393615723
23154,CC=NC(=O)NS,3.66045996854682,3.9860000610351562,3.5785934925079346,0.32554009248833626,0.08186647603888542,0.24367361644945085
23162,CC=NNC(=O)OC,1.1266896174844114,1.1640000343322754,1.8379175662994385,0.03731041684786396,0.711227948815027,-0.6739175319671631
23170,CCC#CC#CC(N)=O,4.678889211662641,5.230999946594238,4.525356769561768,0.5521107349315972,0.15353244210087347,0.39857829283072377
23194,CCC#CC(=O)NC=O,7.286862609170835,7.874000072479248,7.017894744873047,0.5871374633084132,0.26896786429778796,0.31816959901062525
23213,CCC#CC(C)OC,1.18597477741793,1.6549999713897705,0.5543573498725891,0.4690251939718406,0.6316174275453408,-0.16259223357350017
23222,CCC#CC(N)=O,4.28131803918861,4.704999923706055,3.8614234924316406,0.4236818845174444,0.4198945467569697,0.003787337760474685
23228,CCC#CC(O)C(N)=O,4.760683779599154,5.045000076293945,4.850290298461914,0.28431629669479097,0.08960651886275972,0.19470977783203125
23287,CCC#CCCC(N)=O,3.7765567785033,4.017000198364258,2.7011659145355225,0.24044341986095796,1.0753908639677774,-0.8349474441068194
23297,CCC#CCNC(C)=O,4.3111213821993495,4.406000137329102,4.359209060668945,0.09487875512975208,0.04808767846959583,0.04679107666015625
23327,CCC(=N)N(C)C=O,1.0137660969332312,3.11899995803833,1.6628515720367432,2.105233861105099,0.649085475103512,1.456148386001587
23329,CCC(=N)N(C=O)C=O,4.2437643423916525,2.88700008392334,4.26411247253418,1.3567642584683126,0.020348130142527232,1.3364161283257854
23368,CCC(=O)C#CC(N)=O,3.3300719078127186,5.627999782562256,3.377919435501098,2.2979278747495373,0.04784752768837963,2.2500803470611577
23369,CCC(=O)C#CC1CC1,3.8615247386320033,4.020999908447266,4.153995990753174,0.15947516981526233,0.29247125212117053,-0.1329960823059082
23385,CCC(=O)C(=N)NC=O,1.9279738614843216,4.285999774932861,2.5299527645111084,2.3580259134485395,0.6019789030267868,1.7560470104217527
23393,CCC(=O)C(=O)C(O)O,1.4328226671719562,2.4100000858306885,1.77459454536438,0.9771774186587323,0.34177187819242394,0.6354055404663084
23403,CCC(=O)C(=O)Cl,2.7604568206811693,2.2769999504089355,2.523784875869751,0.4834568702722337,0.2366719448114183,0.24678492546081543
23405,CCC(=O)C(=O)N(C)C,3.093834695179519,3.11299991607666,2.3040599822998047,0.019165220897141122,0.7897747128797143,-0.7706094919825732
23407,CCC(=O)C(=O)NC,1.333595749292135,1.559999942779541,1.3641666173934937,0.22640419348740592,0.03057086810135856,0.19583332538604736
23410,CCC(=O)C(=O)O,1.5603857501462943,1.9140000343322754,2.1825428009033203,0.35361428418598106,0.622157050757026,-0.2685427665710449
23468,CCC(=O)C(F)Cl,1.46876693978141,1.6119999885559082,1.353131890296936,0.14323304877449816,0.115635049484474,0.027597999290024156
23628,CCC(=O)CC1CO1,2.8386720861176657,3.5769999027252197,1.787545680999756,0.738327816607554,1.0511264051179097,-0.3127985885103557
23639,CCC(=O)CCC1CO1,1.51356457720429,1.9670000076293945,1.5305618047714231,0.4534354304251045,0.016997227567133066,0.4364382028579714
23659,CCC(=O)CNS(C)(=O)=O,4.456864195336806,6.35099983215332,3.805839061737061,1.8941356368165145,0.6510251335997448,1.2431105032167697
23660,CCC(=O)CO,4.350409842120194,2.2839999198913574,3.289980173110962,2.0664099222288366,1.060429669009232,1.0059802532196045
23691,CCC(=O)N(C=N)CC,3.402385992779154,1.0980000495910645,1.555840253829956,2.3043859431880898,1.8465457389491982,0.4578402042388916
23696,CCC(=O)N1C(=O)C(CC)(CC)C(=O)N1C(=O)CC,2.3775894929527652,5.416999816894531,4.113618850708008,3.039410323941766,1.7360293577552426,1.3033809661865234
23714,CCC(=O)N1CCCC1,4.233209585749131,4.614999771118164,4.532925605773926,0.38179018536903264,0.29971602002479436,0.08207416534423828
23723,CCC(=O)NC(=O)NC,6.357489939614582,5.376999855041504,5.918214321136475,0.980490084573078,0.43927561847810725,0.5412144660949707
23727,CCC(=O)NC(C)C,3.5979343108382835,4.223999977111816,3.253732919692993,0.6260656662735329,0.34420139114529036,0.2818642751282425
23733,CCC(=O)NC(N)=O,6.284061488418087,7.684999942779541,6.81694221496582,1.4009384543614543,0.5328807265477336,0.8680577278137207
23740,CCC(=O)NC=O,6.005073476111633,6.559000015258789,6.471684455871582,0.553926539147156,0.4666109797599489,0.08731555938720703
23756,CCC(=O)NCl,4.009902895293519,4.040999889373779,4.316040515899658,0.031096994080260565,0.30613762060613947,-0.2750406265258789
23759,CCC(=O)NN=O,5.0764799383556,5.440000057220459,5.457536697387695,0.3635201188648587,0.381056759032095,-0.017536640167236328
23760,CCC(=O)NO,3.3209216988812376,3.3540000915527344,3.4341180324554443,0.033078392671496815,0.11319633357420678,-0.08011794090270996
23763,CCC(=O)NSCl,4.46048333803823,4.355000019073486,4.811020851135254,0.10548331896474394,0.35053751309702363,-0.2450541941322797
23796,CCC(=O)OC=O,4.010611503162741,4.659999847412109,3.9234297275543217,0.6493883442493686,0.087181775608419,0.5622065686409496
23813,CCC(=O)OCCl,2.894568893240231,2.759999990463257,2.009976387023926,0.1345689027769743,0.8845925062163054,-0.750023603439331
23817,CCC(=O)OS(=O)O,2.990631475981954,3.4560000896453857,2.34315824508667,0.46536861366343185,0.647473230895284,-0.18210461723185212
23829,CCC(=O)c1ccccc1,3.013726162715559,3.2709999084472656,2.9586973190307617,0.2572737457317067,0.05502884368479721,0.20224490204690948
23830,CCC(=O)c1cccnc1,4.484612155210393,1.4390000104904175,1.433943510055542,3.0456121447199758,3.0506686451548513,-0.005056500434875488
23852,CCC(=S)OC,2.186935867678876,3.2709999084472656,2.9526705741882324,1.0840640407683897,0.7657347065093565,0.3183293342590332
23854,CCC(=S)SC,4.276078359183116,2.0869998931884766,1.7476074695587158,2.1890784659946396,2.5284708896244004,-0.33939242362976074
23858,CCC(Br)C(=O)N(C)C,3.7749488846360206,4.836999893188477,4.265965461730957,1.062051008552456,0.4910165770949364,0.5710344314575195
23861,CCC(Br)C(=O)OC(=O)C(Br)CC,4.067243135832912,6.013000011444092,3.046847105026245,1.9457568756111794,1.0203960308066673,0.9253608448045121
23866,CCC(C#CC#N)CC,5.698281758881377,5.23799991607666,5.610247611999512,0.46028184280471685,0.08803414688186528,0.37224769592285156
23867,CCC(C#CC#N)CO,4.735134699932003,4.019000053405762,5.196293354034424,0.7161346465262417,0.4611586541024204,0.2549759924238213
23899,CCC(C#N)C(=O)NC,0.9440191894676544,3.246999979019165,0.9181562066078186,2.3029807895515106,0.025862982859835792,2.277117806691675
23936,CCC(C#N)CC(C)=O,5.120186269772502,3.7279999256134033,3.965466737747192,1.3921863441590983,1.1547195320253096,0.23746681213378862
23947,CCC(C#N)CCO,3.042501096374965,4.64300012588501,3.318692207336426,1.6004990295100447,0.27619111096146076,1.324307918548584
23970,CCC(C#N)NC=O,4.121235108141009,3.890000104904175,3.49307632446289,0.23123500323683377,0.6281587836781184,-0.3969237804412846
23986,CCC(C#N)OP=O,4.5292524442334,3.072999954223633,3.2934730052948,1.456252490009767,1.2357794389386,0.220473051071167
23998,CCC(C(C)=O)S(=O)(=O)O,4.332395744450935,6.25,4.126761436462402,1.9176042555490653,0.20563430798853233,1.711969947560533
24017,CCC(C)(C#N)CC,4.041762131062757,3.740000009536743,4.172736644744873,0.3017621215260142,0.13097451368211566,0.17078760784389857
24023,CCC(C)(C#N)N(C)C,4.214499140449524,3.9089999198913574,3.88858413696289,0.3054992205581666,0.3259150034866338,-0.02041578292846724
24029,CCC(C)(C#N)OC=O,4.458144467799751,4.922999858856201,4.0706634521484375,0.46485539105645035,0.3874810156513133,0.07737437540513703
24035,CCC(C)(C)C(=O)NC,3.5143900523571916,4.054999828338623,2.4935364723205566,0.5406097759814315,1.020853580036635,-0.4802438040552035
24042,CCC(C)(C)C(N)C#N,2.9632532193878203,4.10099983215332,3.246002435684204,1.1377466127655,0.28274921629638383,0.8549973964691162
24050,CCC(C)(C)CC#N,4.2590596691016565,3.9089999198913574,3.752086877822876,0.35005974921029903,0.5069727912787805,-0.15691304206848145
24056,CCC(C)(C)CNC=O,3.858274426107567,4.314000129699707,3.2213337421417236,0.4557257035921398,0.6369406839658436,-0.18121498037370376
24061,CCC(C)(C)NC(=O)NC(N)=O,5.955726089578575,5.295000076293945,3.577536106109619,0.6607260132846298,2.378189983468956,-1.7174639701843262
24136,CCC(C)(O)COC=O,5.178981303524819,3.515000104904175,5.006038188934326,1.663981198620644,0.17294311459049272,1.4910380840301514
24173,CCC(C)C(=O)NC=N,1.7177433740827313,5.453999996185303,1.292433738708496,3.7362566221025713,0.42530963537423516,3.310946986728336
24174,CCC(C)C(=O)NC=O,5.989819354611329,6.609000205993652,4.780128002166748,0.6191808513823229,1.2096913524445814,-0.5905105010622584
24195,CCC(C)C(C)NC=O,3.993525353014399,4.535999774932861,3.37570858001709,0.5424744219184623,0.6178167729973092,-0.0753423510788469
24213,CCC(C)C1(C#N)CO1,4.025818143211821,3.687999963760376,3.713969230651855,0.3378181794514452,0.31184891255996616,0.025969266891479048
24249,CCC(C)C1NC(=O)OC1=O,5.67874593394435,5.9720001220703125,5.550134181976318,0.29325418812596293,0.1286117519680312,0.16464243615793173
24254,CCC(C)C1OC1C#N,3.8584208681581704,4.284999847412109,3.601745367050171,0.42657897925393895,0.2566755011079995,0.16990347814593942
24267,CCC(C)CC(=O)NC,3.5199916543139325,3.993000030517578,3.05462908744812,0.47300837620364566,0.46536256686581234,0.00764580933783332
24268,CCC(C)CC(=O)OC,1.56553338048045,2.2769999504089355,1.6138890981674194,0.7114665699284854,0.048355717686969335,0.6631108522415161
24291,CCC(C)CN=COC,2.9919584406741966,0.09799999743700027,2.586543083190918,2.8939584432371963,0.4054153574832786,2.4885430857539177
