domain_index,D,fusion_score,true_rank,predicted_rank
18878,5.505535504102038,0.96462531982245,300.0,112.0
18879,5.402001411019699,0.9562864507135652,325.0,136.0
18916,4.153701101255219,0.8372243423530091,1078.0,550.0
18919,3.598995461250479,0.6746504272555098,1623.0,1264.0
18931,3.5361434495759645,0.564216388832258,1694.0,1750.0
18949,1.8992607846798069,0.1860941252760995,3248.0,3347.0
18960,1.739502028708865,0.1556016383309071,3366.0,3474.0
18967,5.12768928289828,0.9201687554152628,431.0,263.0
18973,6.107835664799901,0.988343389510963,143.0,33.0
18981,4.958226694812725,0.8886320574671371,508.0,355.0
18984,5.235011678612642,0.9295729456653882,374.0,237.0
19015,2.5667403356201706,0.3507756562311533,2617.0,2626.0
19058,2.202597027791794,0.1233744128336017,2950.0,3603.0
19083,2.098025239427421,0.4875841076577287,3065.0,2080.0
19114,1.3515778333630213,0.0683150700304782,3623.0,3793.0
19124,1.1910562389996362,0.0332655347154827,3724.0,3912.0
19127,2.09603535152483,0.131703181379907,3067.0,3568.0
19142,3.1160051941171667,0.5340410845848104,2066.0,1877.0
19148,2.6235461659683144,0.4188342423015728,2555.0,2363.0
19151,1.484537836116745,0.0507058307274988,3533.0,3849.0
19155,2.597975961668286,0.448210032888855,2590.0,2251.0
19156,2.2401289362826433,0.3030396932390818,2914.0,2826.0
19158,1.5735776749640034,0.2222760399047589,3476.0,3185.0
19165,1.7368392165807405,0.1274331452328934,3370.0,3584.0
19185,2.7888088793061536,0.4649501999042357,2407.0,2185.0
19203,1.3381310931056765,0.3017634076536223,3635.0,2832.0
19205,3.2942424835696227,0.5285862431239725,1922.0,1909.0
19228,2.6444945964275046,0.2649816736987255,2530.0,3000.0
19285,3.591733119059024,0.7360506883155132,1633.0,992.0
19304,3.6061456674202232,0.3905180816896394,1617.0,2468.0
19311,4.0364358747209215,0.6158528879987841,1182.0,1514.0
19324,3.6376067276736785,0.317229806565361,1585.0,2773.0
19341,4.928953982458631,0.6600417756083601,526.0,1332.0
19367,3.4514054124111637,0.5474213057955933,1768.0,1822.0
19373,4.089473639201222,0.7729237814219334,1134.0,829.0
19382,4.830722234453795,0.9112331192892488,574.0,290.0
19411,4.515872318577341,0.8318704658819036,772.0,583.0
19451,4.029452785867724,0.6319590977850107,1188.0,1448.0
19455,4.590990908339456,0.7429247499954423,719.0,959.0
19468,6.386428072338065,0.7519418985479077,105.0,922.0
19488,4.893223699970875,0.9100047829813598,545.0,293.0
19559,5.155368657847801,0.8379554583707087,423.0,544.0
19573,4.327498957384871,0.5710332862371605,943.0,1717.0
19616,5.329556253077168,0.691101284240845,362.0,1193.0
19677,3.953223092361571,0.7185328488883136,1267.0,1072.0
19704,1.6242597411459143,0.0875949586920302,3445.0,3728.0
19724,4.015895322901747,0.7475039430859753,1204.0,939.0
19829,4.175866309934439,0.8260732320084321,1061.0,600.0
19839,4.5631335636662,0.8618772492608985,736.0,472.0
19901,4.560332238207696,0.8229504112665267,738.0,614.0
19956,4.382558454183516,0.8613989817742564,892.0,478.0
19978,5.536940704931396,0.9501508810821796,286.0,167.0
20028,5.125041074857035,0.928959684093545,432.0,238.0
20040,2.877413128946049,0.3114673429438006,2317.0,2801.0
20053,0.7700323390818176,0.0222705642253241,3889.0,3949.0
20121,3.301719239314719,0.5187554607373398,1914.0,1951.0
20134,5.7312420072045995,0.7714092217293924,241.0,836.0
20158,4.6582270526524825,0.8864165251315868,683.0,370.0
20170,2.6582595815677905,0.3646988806022432,2524.0,2564.0
20214,3.9294489680220495,0.8117731887997358,1302.0,651.0
20293,3.444658688847726,0.5376928084379133,1775.0,1862.0
20322,2.799122519053781,0.5051668148533668,2394.0,2006.0
20325,3.5964370325642827,0.5978812684314748,1627.0,1604.0
20337,3.5877061717635823,0.7218296368233461,1637.0,1054.0
20366,3.911728612264579,0.4114238498030216,1318.0,2394.0
20392,4.426300625187909,0.8722679197761272,846.0,432.0
20402,3.0181029034251203,0.2673560874816623,2176.0,2988.0
20403,2.2581087536216065,0.4394161128385457,2896.0,2286.0
20536,3.0159072619495855,0.4237838533489222,2179.0,2347.0
20585,3.9055556565721856,0.6332453497313733,1329.0,1439.0
20629,3.605896937470819,0.6633101438736356,1618.0,1318.0
20630,2.624994462664505,0.7869825529455226,2553.0,753.0
20638,3.388986049819766,0.5849569514086275,1841.0,1657.0
20694,4.1477691109934245,0.7753276228700692,1083.0,814.0
20700,5.950786452568986,0.981295443351506,181.0,49.0
20746,1.4376592123543268,0.0939803382719622,3565.0,3702.0
20824,3.6903131327060663,0.8042146179948377,1525.0,677.0
20848,3.2581943092365635,0.4953373911599322,1945.0,2050.0
20863,3.3189665798533814,0.5029275998514516,1899.0,2017.0
20941,3.032170202461865,0.4663289274305822,2156.0,2178.0
21010,4.3441395728466325,0.7833351418254841,922.0,769.0
21074,6.01943100704733,0.9758615697235814,166.0,73.0
21101,4.101989704952757,0.8099735660999952,1123.0,660.0
21141,3.1294807130364557,0.4868614773065349,2052.0,2087.0
21160,3.04105611725921,0.4118442978202634,2151.0,2392.0
21178,1.5504178285111798,0.1214885089370922,3499.0,3611.0
21191,2.972880759282334,0.4990428765988645,2229.0,2033.0
21198,6.2875618954965775,0.9831079839210768,119.0,46.0
21203,5.600746740709268,0.9705823165480278,275.0,92.0
21214,4.408948802227878,0.8349584635462195,859.0,562.0
21230,5.379548232037585,0.9605727789223776,335.0,125.0
21313,2.3199025832620275,0.6653252615377843,2851.0,1309.0
21361,3.815400500880742,0.5868236460496281,1407.0,1650.0
21386,2.2521399672245312,0.2681823669338604,2904.0,2982.0
21388,4.315093201087479,0.851760461998637,953.0,504.0
21415,4.314112290569193,0.8253724873527223,954.0,605.0
21433,4.101177628630662,0.8137272158357294,1124.0,646.0
21501,6.502117639913492,0.8502415302101323,81.0,511.0
21544,5.517484805827386,0.9749699895145894,294.0,80.0
21576,3.344755218231855,0.5518035359656993,1874.0,1795.0
21586,1.855079410326585,0.0825089500933575,3283.0,3750.0
21618,4.393573119225483,0.7247497668731694,881.0,1042.0
21637,3.740485782940792,0.570128504938745,1474.0,1720.0
21688,3.8517846478075746,0.6321235723022729,1380.0,1447.0
21762,2.860988376413121,0.3607507820029756,2336.0,2577.0
21805,2.204889723259898,0.1927035145041687,2947.0,3312.0
21821,2.9359008786321095,0.407304535548452,2269.0,2407.0
21826,4.1623974305301195,0.8890825098560877,1072.0,353.0
21845,4.986617420467372,0.8845910749870305,494.0,380.0
21855,5.377116534099726,0.9566428920761116,336.0,134.0
21859,3.7234426384696286,0.6926847601947574,1491.0,1186.0
21927,2.906379816890327,0.495477690350512,2295.0,2049.0
21982,6.4660762361226665,0.989908734024518,91.0,25.0
22051,5.168159960566711,0.9463287288727842,416.0,182.0
22064,2.714149113908507,0.8958839271295265,2485.0,336.0
22099,3.248243662178323,0.782109606303099,1952.0,777.0
22170,6.055203864784169,0.9623772016828838,153.0,120.0
22174,3.8225771142931344,0.608336336526514,1399.0,1555.0
22195,2.949811137041612,0.6826849789781164,2253.0,1229.0
22265,4.193138729926275,0.5709911457243448,1044.0,1718.0
22337,4.450263479277791,0.7976068465813326,827.0,711.0
22344,4.008106860086815,0.833454433646754,1216.0,573.0
22367,2.732835606607589,0.4252083217103809,2464.0,2339.0
22437,1.9977671431120976,0.1540367571800616,3166.0,3478.0
22452,4.681704592080704,0.4987273320482641,670.0,2034.0
22475,2.7780057826394717,0.3888518350713568,2417.0,2474.0
22511,4.3686892877681105,0.794990164147513,903.0,722.0
22525,3.20535425496648,0.3945171175272497,1983.0,2447.0
22530,3.122032560040034,0.2783051422257528,2060.0,2948.0
22563,2.125774750292851,0.1983057197629273,3025.0,3290.0
22577,2.061793590536545,0.1491069607960402,3110.0,3492.0
22580,2.646464440060713,0.2738869811507718,2527.0,2963.0
22609,1.9890194099619605,0.300652739288599,3172.0,2838.0
22651,5.8603116200978835,0.9516934413448126,205.0,160.0
22656,2.4517853480396767,0.321421769910476,2710.0,2755.0
22798,3.857487577259127,0.3182481165494178,1374.0,2768.0
22812,1.2293892164224962,0.0871199911058829,3697.0,3733.0
22982,2.158536227142513,0.2094816529986597,2996.0,3243.0
22997,3.4346967932100667,0.6768636014473902,1792.0,1251.0
23012,2.4972909768011067,0.332425167746213,2666.0,2715.0
23017,6.1427440747048045,0.7545692711739598,134.0,914.0
23025,2.33962086450631,0.2777143653861276,2828.0,2950.0
23048,0.3791354329758515,0.0269683805973036,3967.0,3931.0
23049,1.9794228012164137,0.1365754369275874,3180.0,3547.0
23068,4.541350272226314,0.4654724471568338,750.0,2182.0
23079,2.72263969228506,0.4459897455143307,2475.0,2260.0
23103,2.7058642921043052,0.3539984739599559,2492.0,2610.0
23114,3.145047473907267,0.5287891750067502,2040.0,1908.0
23116,2.977250182952172,0.3953244040424852,2222.0,2446.0
23117,3.942547326263704,0.3355678015805511,1281.0,2697.0
23122,4.37999861275311,0.8046606785762238,893.0,675.0
23127,5.024044735254757,0.8773191882392459,473.0,407.0
23138,1.2994929838242206,0.2205072419002237,3659.0,3192.0
23140,2.1197385727354976,0.1935428312792218,3031.0,3307.0
23142,2.141868269012235,0.1599788533903561,3013.0,3458.0
23145,5.42863379174718,0.8876543173652324,319.0,359.0
23154,3.66045996854682,0.6151522340562582,1557.0,1517.0
23162,1.1266896174844114,0.1470531816275689,3757.0,3504.0
23170,4.678889211662641,0.9002814231027632,672.0,322.0
23194,7.286862609170835,0.992723288579772,33.0,21.0
23213,1.18597477741793,0.0317346684940345,3730.0,3918.0
23222,4.28131803918861,0.7688216687472201,976.0,856.0
23228,4.760683779599154,0.8387639979687448,621.0,540.0
23287,3.7765567785033,0.5437458026974489,1436.0,1840.0
23297,4.3111213821993495,0.7552558729452061,955.0,911.0
23327,1.0137660969332312,0.4146163920109856,3805.0,2382.0
23329,4.2437643423916525,0.7265050524569581,997.0,1034.0
23368,3.3300719078127186,0.6360326359428135,1887.0,1431.0
23369,3.8615247386320033,0.6824911987768518,1369.0,1231.0
23385,1.9279738614843216,0.5315805865056388,3229.0,1895.0
23393,1.4328226671719562,0.2299494452262879,3569.0,3148.0
23403,2.7604568206811693,0.2874209789061203,2436.0,2900.0
23405,3.093834695179519,0.3462437596540078,2091.0,2645.0
23407,1.333595749292135,0.0800802696366452,3638.0,3756.0
23410,1.5603857501462943,0.3124209659374652,3489.0,2797.0
23468,1.46876693978141,0.2020008813163777,3544.0,3275.0
23628,2.8386720861176657,0.3390971262502221,2365.0,2684.0
23639,1.51356457720429,0.2478319827516623,3519.0,3069.0
23659,4.456864195336806,0.8426689935422834,825.0,528.0
23660,4.350409842120194,0.4726297273665586,915.0,2156.0
23691,3.402385992779154,0.2223011307125507,1829.0,3184.0
23696,2.3775894929527652,0.6771620095699544,2795.0,1250.0
23714,4.233209585749131,0.8003406716381148,1006.0,698.0
23723,6.357489939614582,0.936163517857172,110.0,213.0
23727,3.5979343108382835,0.6020877268866645,1626.0,1582.0
23733,6.284061488418087,0.9873687478741152,120.0,35.0
23740,6.005073476111633,0.9795574689262234,168.0,57.0
23756,4.009902895293519,0.7563681318388543,1212.0,907.0
23759,5.0764799383556,0.9235100900836404,454.0,252.0
23760,3.3209216988812376,0.5422299895244489,1895.0,1848.0
23763,4.46048333803823,0.8050133290087487,821.0,673.0
23796,4.010611503162741,0.7476620988527285,1211.0,935.0
23813,2.894568893240231,0.2796136325962327,2304.0,2941.0
23817,2.990631475981954,0.4935180369957193,2205.0,2059.0
23829,3.013726162715559,0.4420869856132505,2181.0,2275.0
23830,4.484612155210393,0.2096212535150564,801.0,3242.0
23852,2.186935867678876,0.5336135298616604,2968.0,1882.0
23854,4.276078359183116,0.294612861995476,981.0,2865.0
23858,3.7749488846360206,0.7072644573427685,1438.0,1130.0
23861,4.067243135832912,0.6323206671622829,1155.0,1445.0
23866,5.698281758881377,0.9666074770816628,250.0,106.0
23867,4.735134699932003,0.9460164597277908,640.0,183.0
23899,0.9440191894676544,0.2582985175733533,3832.0,3024.0
23936,5.120186269772502,0.7412680278664008,437.0,967.0
23947,3.042501096374965,0.6912413938546661,2147.0,1192.0
23970,4.121235108141009,0.7168600432852469,1105.0,1081.0
23986,4.5292524442334,0.6480285810446327,765.0,1378.0
23998,4.332395744450935,0.877965040585903,934.0,406.0
24017,4.041762131062757,0.7878780125587643,1176.0,749.0
24023,4.214499140449524,0.7114488881407394,1021.0,1112.0
24029,4.458144467799751,0.817192700676848,823.0,637.0
24035,3.5143900523571916,0.4924967289336269,1721.0,2062.0
24042,2.9632532193878203,0.6586149050540397,2242.0,1338.0
24050,4.2590596691016565,0.7884170124848138,988.0,745.0
24056,3.858274426107567,0.6520246788810904,1372.0,1367.0
24061,5.955726089578575,0.8174413299845431,178.0,635.0
24136,5.178981303524819,0.8745620430717258,410.0,421.0
24173,1.7177433740827313,0.2527930232603101,3385.0,3047.0
24174,5.989819354611329,0.9482030884762882,172.0,174.0
24195,3.993525353014399,0.6783571199830953,1235.0,1245.0
24213,4.025818143211821,0.7356741176504216,1196.0,994.0
24249,5.67874593394435,0.9625656277258656,257.0,119.0
24254,3.8584208681581704,0.7806778733981423,1371.0,784.0
24267,3.5199916543139325,0.5489773284024858,1709.0,1809.0
24268,1.56553338048045,0.1327086210076075,3484.0,3559.0
24291,2.9919584406741966,0.3799298401918448,2204.0,2507.0
24294,3.738761715207954,0.6368963809224293,1475.0,1425.0
24295,4.021258386261444,0.7415896899445102,1197.0,963.0
24310,4.36266571591557,0.8227043994926835,907.0,615.0
24314,4.327816078051235,0.7765211462956891,941.0,811.0
24326,2.6262302410002585,0.4309437063569126,2551.0,2317.0
24331,3.712825067138421,0.6441142941835574,1499.0,1399.0
24333,3.697286154572078,0.6247493797859937,1517.0,1484.0
24344,2.1283794420445896,0.1727169493300454,3024.0,3393.0
24346,3.6168415702260086,0.6783819525770509,1604.0,1244.0
24349,5.40450403818503,0.7160381080054805,324.0,1088.0
24350,3.1527174689345383,0.6763304957630134,2033.0,1256.0
24366,4.53649472568747,0.8702105342562627,755.0,440.0
24418,6.043624226358722,0.8419013102409647,156.0,530.0
24442,4.327764206577935,0.7821980788581508,942.0,776.0
24459,4.448484566935294,0.7293555994422178,829.0,1021.0
24500,1.2228124987177784,0.015883584023135,3703.0,3967.0
24515,3.4413163345926314,0.5494771380433858,1783.0,1806.0
24539,3.494535512747733,0.6304132841043222,1735.0,1457.0
24600,3.688979186767768,0.7439412600769845,1526.0,953.0
24608,2.5117558838286516,0.317471159526146,2656.0,2771.0
24615,2.7718859259459805,0.283843078660542,2425.0,2921.0
24624,3.677779626678052,0.7345118072783121,1535.0,999.0
24650,5.007272127239601,0.946576693037241,483.0,179.0
24651,2.6790019685163724,0.4832375951342383,2508.0,2108.0
24661,2.620691656477854,0.3345571811042618,2561.0,2702.0
24663,2.3719435405180644,0.4046345484061888,2798.0,2419.0
24668,4.061120103240996,0.7191527727991112,1159.0,1071.0
24685,4.84199522629282,0.3844576895787502,570.0,2491.0
24689,2.2456954927011368,0.2513861052057958,2911.0,3054.0
24695,2.931105368483383,0.2872276941843304,2273.0,2902.0
24705,2.828596774302932,0.6518691383132205,2374.0,1368.0
24708,3.0638301856156493,0.1738163976553733,2123.0,3389.0
24751,3.673247821126521,0.7303915702410972,1541.0,1019.0
24763,1.6046866693955475,0.2518777077090549,3458.0,3052.0
24843,2.1948839961991697,0.4459479302766258,2955.0,2261.0
24855,1.6364732003314455,0.3729210930783313,3437.0,2528.0
24866,2.9739848267771363,0.62030897550364,2226.0,1495.0
24961,3.0200908228598884,0.632371482180258,2171.0,1443.0
24978,3.203384580223681,0.6762354008493183,1984.0,1257.0
25009,2.981852627112034,0.3023363785179858,2215.0,2829.0
25036,3.2333323691596223,0.1994082792919504,1961.0,3284.0
25113,1.6872155943761908,0.1439084019076891,3406.0,3515.0
25120,2.87179450415826,0.4585830958997129,2324.0,2211.0
25139,2.85904166865761,0.4150830938239742,2339.0,2379.0
25146,1.8491706658278904,0.1469061528517997,3286.0,3505.0
25169,2.0646549871731525,0.1426412571810449,3104.0,3520.0
25200,5.729174362390745,0.9607108494747904,243.0,123.0
25355,4.199650695375168,0.7492144553715325,1036.0,930.0
25452,4.396942704163254,0.8525745613752613,876.0,502.0
25476,5.766026857151227,0.8632038169138199,233.0,469.0
25498,3.677935362916416,0.6577507357815777,1534.0,1345.0
25522,1.857535489697595,0.187718430177668,3280.0,3334.0
25534,1.0482355741376452,0.0441573978258109,3793.0,3876.0
25544,2.953611829393896,0.5009585512273228,2252.0,2026.0
25565,3.1167686290773378,0.3654289953017566,2063.0,2562.0
25571,3.510711750532479,0.5860630784307644,1725.0,1654.0
25606,2.997947297808,0.5290491120713611,2198.0,1905.0
25630,4.214575671990207,0.8571577979500398,1020.0,490.0
25719,2.3608428922706897,0.2827800995707222,2812.0,2925.0
25756,3.356390764753574,0.5233909038435081,1861.0,1930.0
25815,0.7335465686687449,0.038612053113342,3901.0,3893.0
25894,3.992645595696493,0.5680038971165293,1236.0,1736.0
26025,4.619393264391948,0.8936545656401889,702.0,341.0
26026,6.044592181956217,0.9740087833165392,155.0,83.0
26031,4.30665936940068,0.7824960517041333,960.0,772.0
26053,1.6945595884288776,0.116663676345564,3401.0,3623.0
26069,3.0274077178333756,0.4611443331268685,2160.0,2202.0
26074,4.109153872159059,0.7751553725657204,1113.0,815.0
26139,4.383517561813487,0.8684782312509821,890.0,443.0
26166,1.1345498779633554,0.0503191256369402,3755.0,3851.0
26177,1.2741947978405506,0.0540632529343091,3667.0,3835.0
26232,1.2022560451832485,0.0215131334394614,3716.0,3952.0
26259,2.384049922410683,0.2896402813931706,2789.0,2887.0
26369,4.787963159513787,0.8639266493501929,600.0,466.0
26433,4.300005679078985,0.6189879049586544,966.0,1498.0
26489,1.8462417807748568,0.1675430172124101,3290.0,3419.0
26563,2.5249914077821836,0.547659935216959,2640.0,1821.0
26580,1.9784448424230832,0.3239739773801196,3182.0,2740.0
26619,4.535191775264589,0.8922586075371914,758.0,346.0
26645,1.927952110732265,0.5771328468282493,3230.0,1690.0
26655,4.757483723254972,0.9140139282705576,624.0,283.0
26707,2.005535906406137,0.1614927837206665,3160.0,3453.0
26731,1.7804912121629366,0.1823514745403768,3333.0,3363.0
26743,1.8336132046275675,0.1480316874082824,3298.0,3499.0
26836,4.2081848207494,0.8531538423330218,1026.0,500.0
26837,2.049348513438311,0.1814836434959346,3120.0,3367.0
26867,4.4886491702714455,0.8871497518719016,797.0,365.0
26878,4.751013251897463,0.84566713391523,626.0,520.0
26909,1.804447218792839,0.3111826661826976,3316.0,2802.0
26913,2.7434676352682303,0.4149994815827474,2452.0,2380.0
26936,2.388997307554663,0.7342312768241173,2781.0,1002.0
26937,3.9369862110040073,0.3875283638946335,1289.0,2480.0
26959,4.181448891458233,0.7784916749558237,1057.0,800.0
26965,3.0254434366247023,0.6335123193618722,2163.0,1438.0
26977,3.57144869453594,0.6367585616045973,1654.0,1427.0
26986,2.676271121759812,0.771544526329171,2515.0,835.0
27020,4.779664476795885,0.8113796099212511,607.0,653.0
27057,4.344041283377013,0.8251090039710012,923.0,608.0
27062,3.615004579991522,0.5950504397405149,1607.0,1613.0
27068,3.695762561805106,0.4302187829798762,1520.0,2318.0
27106,1.5400546720020851,0.2164502394787268,3504.0,3212.0
27107,2.784405697941936,0.4740239628268149,2411.0,2148.0
27141,4.618100662841682,0.7052588984443366,703.0,1140.0
27149,3.6959808983183056,0.695758824511723,1519.0,1173.0
27203,4.953361062078301,0.643634039186036,514.0,1401.0
27204,5.929619574591743,0.981209061799831,186.0,50.0
27277,2.1133358706563863,0.1217850313673741,3042.0,3610.0
27280,3.2216851437071377,0.4920988835805955,1975.0,2064.0
27310,3.2293527532794943,0.6492801008830438,1964.0,1374.0
27334,3.556139929573283,0.3915474386372436,1671.0,2460.0
27409,4.604651833893649,0.8832137533684261,710.0,387.0
27419,2.0460864807855033,0.163438800817154,3125.0,3444.0
27428,2.0568923932528618,0.1898292469095783,3115.0,3325.0
27432,5.353742835771913,0.95282250532886,345.0,149.0
27478,3.532331653463842,0.618395828254368,1700.0,1500.0
27506,1.3660953346366822,0.0627057682283076,3607.0,3803.0
27538,5.803108097791725,0.9562318280245524,222.0,137.0
27551,2.7834818114850526,0.4357127866139318,2412.0,2301.0
27563,1.8587776057367775,0.1403782127267238,3277.0,3534.0
27590,3.666678275019146,0.5796365786130089,1551.0,1681.0
27599,5.03857851446319,0.7983871700847364,466.0,707.0
27677,4.0545109023138854,0.3282669281427285,1165.0,2725.0
27687,2.517031467083202,0.4863302257162388,2650.0,2092.0
27714,5.298730306423445,0.850639160109061,367.0,509.0
27720,2.4167897050526244,0.2474215742858979,2755.0,3070.0
27722,0.6595747732866234,0.0239457782517908,3915.0,3941.0
27735,3.5290198531606225,0.5337414642011911,1702.0,1880.0
27804,3.596056896017229,0.6550048064306304,1628.0,1358.0
27806,4.953763909277744,0.68990826679244,513.0,1201.0
27807,2.471810688565654,0.2980952561347499,2689.0,2848.0
27812,3.957339148426959,0.7276638642371009,1264.0,1032.0
27826,5.20771016991476,0.7806125449850745,398.0,785.0
27827,1.5009698453136553,0.6546519162522966,3527.0,1360.0
27830,2.441730376964583,0.1714887785558703,2720.0,3400.0
27834,3.747045541623293,0.6487778671390492,1468.0,1376.0
27882,4.5094469251252125,0.9111050188886316,778.0,291.0
27887,5.33790258331982,0.9031558581489773,355.0,315.0
27889,6.037950944388041,0.8216444205280571,158.0,618.0
27893,3.704716415910015,0.8672846168977257,1509.0,450.0
27894,3.601335576341613,0.7475063237652164,1620.0,938.0
27896,4.009690561935732,0.7213919656148575,1213.0,1058.0
27901,4.376566879938908,0.5099043023571666,898.0,1987.0
27908,8.539469696703732,0.992164721098632,4.0,23.0
27910,4.0459526849839325,0.789732076853862,1170.0,740.0
27934,3.942446772246418,0.7150423251527418,1282.0,1093.0
27942,2.271142387128968,0.382945114662678,2880.0,2500.0
27945,0.8063144456549365,0.3867316956661398,3881.0,2484.0
27946,1.4334708669918894,0.4216252950421907,3568.0,2358.0
27952,6.444494205252268,0.9558470715855716,95.0,140.0
27985,4.071825779286556,0.7365092129343124,1150.0,989.0
28002,2.228781947909071,0.2093552394028949,2927.0,3246.0
28015,1.999011321816954,0.2846626643180635,3165.0,2917.0
28035,0.5996642343196751,0.0089731983951738,3932.0,3982.0
28044,3.7330005469332144,0.5689209234710568,1479.0,1727.0
28046,2.4033540131833955,0.5082980467282113,2767.0,1994.0
28055,3.760906028877256,0.6112433298597476,1451.0,1538.0
28113,5.391319060838439,0.7702375937833528,332.0,845.0
28115,4.352238877844273,0.6165709729012294,913.0,1509.0
28121,0.3568435854319952,0.0156742870757406,3971.0,3968.0
28123,0.5351206435572423,0.0081496108581313,3939.0,3984.0
28159,2.289341872825788,0.3733010638597452,2872.0,2526.0
28188,3.261394597771369,0.5864134091750649,1943.0,1653.0
28194,1.0777769956652057,0.0200987225476222,3774.0,3954.0
28222,2.2229927736540307,0.2890643508425767,2935.0,2892.0
28241,4.042141414104801,0.7173237814343383,1174.0,1079.0
28244,3.081067383904717,0.4389911113862211,2111.0,2290.0
28249,1.9281100488153156,0.1603390656594909,3228.0,3456.0
28272,3.47736848696075,0.6481821599381947,1749.0,1377.0
28277,4.3848753635569775,0.8358295853354086,889.0,557.0
28289,3.775270018932387,0.7861513342453226,1437.0,758.0
28292,3.380226386422691,0.3617572420829705,1846.0,2576.0
28324,1.706931149996065,0.3068892706828456,3393.0,2815.0
28329,4.106238499461757,0.9061134352951278,1118.0,305.0
28333,4.576822417700646,0.8872075021776982,728.0,364.0
28341,4.789963166118781,0.8444200972853866,599.0,524.0
28351,4.630616940185159,0.8000148500835706,695.0,702.0
28353,3.234103446194935,0.1781376488792748,1960.0,3377.0
28355,0.9729597004753536,0.2297883558089443,3820.0,3149.0
28371,3.707267224481849,0.8379230508033191,1506.0,545.0
28377,5.509431497525482,0.6045648828091739,297.0,1572.0
28383,4.092456041764302,0.2890670639832942,1132.0,2891.0
28391,4.0715312682206655,0.6128227650984146,1151.0,1524.0
28399,4.742227593051394,0.7453654850804872,631.0,946.0
28412,3.402320788860456,0.636576158172406,1831.0,1430.0
28416,3.237305176761257,0.6064051358944109,1957.0,1562.0
28426,3.894190612209607,0.6694497054714473,1340.0,1290.0
28451,3.092074704902223,0.2798426401877402,2096.0,2940.0
28468,2.0630386699264314,0.4288130194087624,3105.0,2328.0
28472,6.032406759869493,0.8181144870802111,163.0,634.0
28475,1.671914556010203,0.5440436166124835,3415.0,1837.0
28479,4.152281771717995,0.800326752768646,1081.0,699.0
28498,3.758736468593762,0.760603852998478,1452.0,885.0
28500,2.6336792211082476,0.8107884949173245,2539.0,656.0
28516,3.4740066871944815,0.7315927071260058,1756.0,1012.0
28535,5.951386612016161,0.6677832688972626,180.0,1297.0
28549,2.3627767015852297,0.1721770327182455,2807.0,3398.0
28566,0.6434717796560988,0.0539873872296778,3920.0,3836.0
28575,4.104779223585705,0.7588588552010458,1119.0,891.0
28576,3.4115491664831175,0.5609741298365529,1809.0,1760.0
28624,3.019614351241527,0.5505379305338977,2172.0,1800.0
28646,2.9700428333655675,0.4414599120610828,2233.0,2278.0
28706,3.995436377562057,0.7363979090829583,1232.0,990.0
28722,3.773965462315643,0.6926609719495095,1439.0,1187.0
28748,5.349755036060178,0.3857902784950065,350.0,2489.0
28798,2.4954870272700775,0.2458260688208624,2667.0,3080.0
28799,1.4241717026583904,0.0921449965990591,3576.0,3710.0
28833,6.480555816991409,0.9051030486901,85.0,310.0
28896,3.909562202810181,0.8648298687429361,1320.0,462.0
28898,3.8512007614118713,0.7019062561692881,1381.0,1152.0
28909,1.4515368537957063,0.1234536833171057,3554.0,3602.0
28919,0.5153346658027708,0.0127341089665756,3943.0,3973.0
28945,3.436971949400704,0.5936650531842679,1789.0,1619.0
28978,3.876378424630089,0.947641037921344,1360.0,175.0
28982,6.037032369569291,0.9188828610607144,160.0,269.0
28986,6.7633219082228235,0.995679391252874,58.0,10.0
29005,7.676273701573344,0.7432800714179555,16.0,957.0
29010,2.989532193270291,0.5481141695180658,2208.0,1816.0
29014,3.632010499484486,0.7290319520464035,1589.0,1023.0
29023,4.82916388926569,0.7815821114467124,575.0,781.0
29024,4.857484705756962,0.884249480565894,563.0,382.0
29031,3.564240177163549,0.6852353775429132,1666.0,1218.0
29089,2.772402917601204,0.7675630430900227,2424.0,863.0
29101,6.736914354623495,0.90531921235467,59.0,309.0
29109,3.4082978645613475,0.5735711061010633,1819.0,1705.0
29111,1.289520510633892,0.0562007533793076,3664.0,3827.0
29112,2.6896710133929007,0.3388704851089061,2502.0,2685.0
29115,3.812052949256355,0.8274189665070899,1412.0,596.0
29217,1.5551770553164772,0.1775649733868976,3494.0,3381.0
29223,3.149397377250567,0.4241262805697247,2036.0,2345.0
29303,6.273699593857849,0.7361075541877,122.0,991.0
29305,2.4653789609486836,0.3178891193890547,2698.0,2769.0
29316,5.955049795070132,0.5558454249700386,179.0,1779.0
29324,5.783239522060481,0.7380916606571901,228.0,980.0
29335,2.965395191463272,0.8546962093517512,2240.0,498.0
29351,5.202526510819683,0.6498015763204585,402.0,1373.0
29356,2.2202416974389516,0.605149458033928,2937.0,1569.0
29360,2.485469605973391,0.5436147483556316,2679.0,1842.0
29378,2.98515346001468,0.3535340692276154,2211.0,2615.0
29400,5.531984895721055,0.940211759329684,288.0,208.0
29402,6.591128760634211,0.989389207542028,72.0,27.0
29409,3.580473793056138,0.3151920342191997,1646.0,2784.0
29428,4.472556713063667,0.6012002833762689,813.0,1591.0
29430,2.2653869634526163,0.5994556547593419,2886.0,1596.0
29433,2.8335113152411404,0.7517069635504928,2369.0,923.0
29435,2.6895584502429575,0.2893636951098198,2503.0,2888.0
29454,2.1825728868054135,0.3206531338175501,2971.0,2757.0
