locked_row_id,domain_index,canonical_smiles,D,true_rank_percentile,fusion_rank_percentile,member_rank_iqr,absolute_rank_error,predicted_top10,true_top10
1032,16952,CC1(C)NC1COC=O,5.629369281558396,6.65,11.325000000000001,5.656249999999998,4.675000000000001,False,True
1033,16984,CC1(C)OC(=O)C1(C)O,3.9211164765994697,32.75,31.8,2.9437500000000014,0.9499999999999993,False,False
1034,16996,CC1(C)OC(=O)O1,4.888168829014145,13.700000000000001,7.1,2.0999999999999996,6.600000000000001,True,False
1035,17010,CC1(C)OC1(C#N)CN,5.3302253082300615,9.025,10.225,1.418750000000001,1.1999999999999993,False,True
1036,17017,CC1(C)OC1(C)CC=O,3.70199646527346,37.824999999999996,32.4,8.912499999999994,5.424999999999997,False,False
1037,17071,CC1(C)OCC1(O)C=O,3.0100130058704733,54.625,79.375,3.5749999999999886,24.75,False,False
1038,17074,CC1(C)OCC1=O,1.089921362443259,94.19999999999999,95.575,1.1187500000000057,1.3750000000000142,False,False
1039,17111,CC1(C)OCOC1=O,3.045126612346701,53.6,56.425000000000004,1.2437499999999986,2.825000000000003,False,False
1040,17117,CC1(C)OC[C@H](CCO)O1,2.5771563914260605,65.25,91.9,1.6875000000000142,26.650000000000006,False,False
1041,17120,CC1(C)OO1,3.088542214793064,52.47500000000001,48.575,3.09375,3.9000000000000057,False,False
1042,17125,CC1(C)S(=O)(=O)OCCOS1(=O)=O,1.5373163799893226,87.625,76.97500000000001,4.981249999999989,10.649999999999991,False,False
1043,17151,CC1(C=O)CC(C#N)O1,4.992983934813818,12.225,28.975,5.199999999999999,16.75,False,False
1044,17225,CC1(C=O)NC(=O)NC1=O,2.6137250375253713,64.325,73.375,2.7875000000000014,9.049999999999997,False,False
1045,17263,CC1(CBr)COC1,1.8657938985640243,81.72500000000001,64.35,1.7874999999999943,17.375000000000014,False,False
1047,17325,CC1(CC(F)(F)F)CN1,2.6225030713229263,63.9,64.9,3.2749999999999915,1.000000000000007,False,False
1048,17349,CC1(CC=O)CCC1=O,4.293414498885193,24.2,43.375,16.562500000000007,19.175,False,False
1049,17367,CC1(CC=O)OCC1=O,2.480805591204336,67.025,64.525,2.54999999999999,2.5,False,False
1050,17370,CC1(CCBr)NC(=O)NC1=O,2.632036983644128,63.55,48.15,6.712499999999999,15.399999999999999,False,False
1051,17371,CC1(CCBr)OCCO1,2.224544152308743,73.35000000000001,59.824999999999996,2.6312499999999943,13.525000000000013,False,False
1052,17413,CC1(CCO)NC(=O)NC1=O,2.770931083171759,60.650000000000006,48.65,6.012499999999996,12.000000000000007,False,False
1053,17425,CC1(CCS(=O)(=O)O)COC1,2.378476476463218,69.85,25.624999999999996,5.837500000000002,44.224999999999994,False,False
1054,17445,CC1(CO)C(N)C1C#N,4.506108013964386,19.525000000000002,21.825,11.024999999999999,2.299999999999997,False,False
1055,17446,CC1(CO)C(O)C1C#N,4.591949617002406,17.95,34.849999999999994,2.868750000000002,16.899999999999995,False,False
1056,17489,CC1(CO)CCN1C=O,5.597488119530838,6.950000000000001,10.85,4.631250000000001,3.8999999999999986,False,True
1057,17508,CC1(CO)CNC1=O,4.446759117855706,20.75,22.6,4.225000000000005,1.8500000000000014,False,False
1058,17551,CC1(CO)OC1CO,1.100629440707357,94.125,82.35,1.7562499999999943,11.775000000000006,False,False
1059,17582,CC1(COCC#N)CO1,5.686293486476401,6.325,27.625,8.2,21.3,False,True
1060,17614,CC1(F)OO1,2.860109062095116,58.45,58.75,4.0625,0.29999999999999716,False,False
1061,17632,CC1(N)C(O)C1(N)C#N,4.430951397921828,21.025,6.2,1.5437500000000028,14.825,True,False
1062,17643,CC1(N)CCSC1=O,4.911618612291789,13.425,22.325,6.068749999999994,8.899999999999999,False,False
1063,17658,CC1(N=CNC=O)CC1,2.0880358942231303,76.85,74.625,4.456249999999997,2.2249999999999943,False,False
1064,17672,CC1(NC=O)CC1,3.748213030153227,36.65,30.75,7.4937499999999915,5.899999999999999,False,False
1065,17699,CC1(O)C(=O)C(O)C1O,0.8851540725638899,96.5,85.925,5.518749999999997,10.575000000000003,False,False
1066,17731,CC1(O)C(O)C1C#N,4.069254350911403,28.849999999999998,14.374999999999998,5.668750000000003,14.475,False,False
1067,17735,CC1(O)C(O)C1OC=N,2.8047917559353985,59.775,71.075,5.043750000000003,11.300000000000004,False,False
1068,17756,CC1(O)C=CCOC1=O,4.168389126847814,26.625,20.325,4.493749999999995,6.300000000000001,False,False
1069,17766,CC1(O)CC(=O)C1,3.5157227078023237,42.975,47.975,3.2874999999999943,5.0,False,False
1070,17802,CC1(O)CC1(C)NC=O,4.144155657859058,27.200000000000003,42.475,9.875,15.274999999999999,False,False
1071,17831,CC1(O)CC1OC=N,3.17874585636931,50.05,50.775000000000006,5.056250000000006,0.7250000000000085,False,False
1072,17887,CC1(O)CCOC1CO,4.310768493540138,23.9,57.599999999999994,2.643749999999997,33.699999999999996,False,False
1073,17898,CC1(O)CN(CC#N)C1,3.948250400975585,31.825,14.075,1.2750000000000021,17.75,False,False
1074,17924,CC1(O)COC(=O)C1=O,4.347737750779816,22.925,10.45,2.974999999999998,12.475000000000001,False,False
1075,17930,CC1(O)COC(C=O)C1,3.9093989182679953,33.025,53.175,4.537499999999994,20.15,False,False
1078,17964,CC1(O)NO1,2.7807032211860707,60.375,67.75,3.1687499999999886,7.375,False,False
1079,17967,CC1(O)OC=CC1S,1.2345048060328632,92.35,90.425,1.3062500000000057,1.9249999999999972,False,False
1080,17990,CC1(OC=N)CCC1=O,3.746185442494843,36.725,66.27499999999999,3.437500000000007,29.54999999999999,False,False
1081,17992,CC1(OC=N)CCCO1,3.356836339411595,46.5,63.224999999999994,4.549999999999997,16.724999999999994,False,False
1082,18024,CC1(OCC#N)CCC1,3.270252947061955,48.5,20.925,2.8562499999999993,27.575,False,False
1083,18038,CC1(OP)OO1,2.286039165920466,71.85000000000001,81.125,5.137500000000003,9.274999999999991,False,False
1084,18049,CC1(S)OC1=O,3.061141634586358,53.2,58.45,8.356250000000003,5.25,False,False
1085,18053,CC1([SiH3])CO1,1.9604697878492987,79.925,93.5,1.6687499999999886,13.575000000000003,False,False
1086,18152,CC1=C(C)NC(=O)NC1,4.195506566582217,26.0,15.55,4.443750000000003,10.45,False,False
1087,18162,CC1=C(C=O)C(=O)CC1,4.912291857380894,13.375,1.925,1.6375000000000002,11.45,True,False
1088,18174,CC1=C(C=O)NC(=O)C1,4.91578446900752,13.350000000000001,57.45,4.156249999999986,44.1,False,False
1089,18176,CC1=C(CBr)C(=O)OC1=O,4.690919331453929,16.6,24.525,5.050000000000004,7.924999999999997,False,False
1090,18180,CC1=C(CCC(=O)O)C(=O)OC1=O,4.366483335872312,22.625,9.275,2.2937499999999993,13.35,True,False
1091,18210,CC1=C(F)OCO1,1.3608208555373222,90.4,91.975,0.6312500000000085,1.5749999999999886,False,False
1092,18216,CC1=C(N)C(=O)OC1=N,3.97115548820028,31.374999999999996,16.25,1.2250000000000005,15.124999999999996,False,False
1093,18267,CC1=C(OC=O)O1,3.28528096116309,48.175000000000004,67.2,9.95000000000001,19.025,False,False
1094,18302,CC1=CC(=O)C(=O)C=C1O,7.804371266500383,0.25,0.44999999999999996,0.26875,0.19999999999999996,True,True
1095,18311,CC1=CC(=O)C(C)=C(O)C1=O,1.9418008580552035,80.4,90.875,2.4749999999999943,10.474999999999994,False,False
1096,18318,CC1=CC(=O)C(C)NC1,4.534061744394402,19.075,16.375,3.4000000000000004,2.6999999999999993,False,False
1097,18331,CC1=CC(=O)C=CCN1,6.470633274035152,2.1999999999999997,0.65,0.20625000000000004,1.5499999999999998,True,True
1098,18337,CC1=CC(=O)CC1,4.5167627828167225,19.275000000000002,10.0,3.1874999999999982,9.275000000000002,True,False
1099,18343,CC1=CC(=O)CC1C#N,3.571331888681827,41.375,27.575,3.6999999999999993,13.8,False,False
1100,18350,CC1=CC(=O)CCC1C,4.584592106389649,18.05,10.375,2.0062499999999996,7.675000000000001,False,False
1101,18361,CC1=CC(=O)CNCC1,4.4185016349625155,21.25,16.55,2.162499999999998,4.699999999999999,False,False
1102,18362,CC1=CC(=O)COC1,4.262295945468927,24.65,13.700000000000001,4.224999999999998,10.949999999999998,False,False
1103,18378,CC1=CC(=O)NC1=O,2.2207050365100387,73.4,79.025,3.825000000000003,5.625,False,False
1104,18389,CC1=CC(=O)NNS1,3.625306116815592,39.825,45.35,3.26250000000001,5.524999999999999,False,False
1105,18390,CC1=CC(=O)NON1,3.9796131842417646,31.25,16.900000000000002,5.71875,14.349999999999998,False,False
1106,18410,CC1=CC(=O)OCCN1,4.540707768858282,18.775,0.375,0.475,18.4,True,False
1107,18440,CC1=CC(C)(C)C=C(O)C1=O,3.751582391483529,36.475,15.975,5.431250000000002,20.5,False,False
1108,18462,CC1=CC(C)C(=O)N1,3.8265731429246057,34.9,29.575000000000003,3.6125000000000007,5.324999999999996,False,False
1109,18490,CC1=CC(C)OC(=O)C1,4.872456039766411,13.925,6.375,2.1249999999999982,7.550000000000001,True,False
1110,18503,CC1=CC(C)OCC1=O,3.4407146953611467,44.675,43.25,2.5874999999999986,1.4249999999999972,False,False
1111,18539,CC1=CC(O)C(=O)C1=O,3.973590879923072,31.275,27.950000000000003,5.118750000000006,3.3249999999999957,False,False
1112,18548,CC1=CC(O)C(C)C1=O,2.0435669219692536,78.2,53.125,2.125,25.075000000000003,False,False
1113,18561,CC1=CC(O)COC1=O,4.785934032318314,15.024999999999999,18.55,5.162499999999994,3.525000000000002,False,False
1114,18584,CC1=CC=CCOC1=N,2.9843474450358554,55.300000000000004,53.5,2.549999999999997,1.8000000000000043,False,False
1115,18592,CC1=CC=CS1=O,4.350401557407889,22.900000000000002,12.525,4.350000000000001,10.375000000000002,False,False
1116,18603,CC1=CCC(=O)C1,3.0951802675217968,52.225,51.0,1.781249999999993,1.2250000000000014,False,False
1117,18640,CC1=CCC(=S)O1,4.4434724833875,20.775,8.674999999999999,1.7124999999999986,12.1,True,False
1118,18665,CC1=CCC(C)OC1C,1.2148102958802722,92.7,96.3,0.9687500000000142,3.5999999999999943,False,False
1119,18668,CC1=CCC(C=O)OC1,3.320289422817446,47.425,48.6,2.5812500000000043,1.1750000000000043,False,False
1120,18677,CC1=CCC(O)C1=O,3.1875067654814906,49.925000000000004,49.575,3.375,0.3500000000000014,False,False
1121,18690,CC1=CCCC(=O)C1,3.121232968362097,51.525,53.949999999999996,2.2124999999999986,2.424999999999997,False,False
1122,18746,CC1=CCCOC1C#N,5.115038868427154,10.975,9.775,1.9749999999999979,1.1999999999999993,True,False
1123,18749,CC1=CCCOC=NC1,2.0460646160026683,78.14999999999999,73.9,4.2749999999999915,4.249999999999986,False,False
1124,18794,CC1=CCO1,1.225998311931086,92.475,92.85,0.5437500000000028,0.375,False,False
1125,18804,CC1=CCOC(=O)C=C1,5.394801217286992,8.200000000000001,3.5999999999999996,1.9625000000000004,4.600000000000001,True,True
1126,18878,CC1=CCS(=O)(=O)C1,5.505535504102038,7.5,2.8000000000000003,1.7125000000000004,4.699999999999999,True,True
1127,18879,CC1=CCS(=O)(=O)C1C,5.402001411019699,8.125,3.4000000000000004,1.3125,4.725,True,True
1128,18916,CC1=CNC(=O)CC1=O,4.153701101255219,26.950000000000003,13.750000000000002,4.525000000000002,13.200000000000001,False,False
1129,18919,CC1=CNC(=O)CC=C1,3.598995461250479,40.575,31.6,1.475000000000005,8.975000000000001,False,False
1130,18931,CC1=CNC1=O,3.5361434495759645,42.35,43.75,2.4312500000000057,1.3999999999999986,False,False
1131,18949,CC1=COC1,1.8992607846798069,81.2,83.675,1.3250000000000028,2.4749999999999943,False,False
1132,18960,CC1=COPO1,1.739502028708865,84.15,86.85000000000001,2.1312499999999943,2.700000000000003,False,False
1133,18967,CC1=CS(=O)C=C1,5.12768928289828,10.775,6.575,2.643749999999999,4.2,True,False
1134,18973,CC1=CSC(=S)NN1,6.107835664799901,3.5749999999999997,0.8250000000000001,1.31875,2.7499999999999996,True,True
1135,18981,CC1=NC(=N)SC1,4.958226694812725,12.7,8.875,2.28125,3.8249999999999993,True,False
1136,18984,CC1=NC(=O)N1,5.235011678612642,9.35,5.925,1.1375000000000002,3.425,True,True
1137,19015,CC1=NC(C)CC(=O)O1,2.5667403356201706,65.425,65.64999999999999,3.625,0.22499999999999432,False,False
1138,19058,CC1=NCC(C(C)O)O1,2.202597027791794,73.75,90.075,1.8375000000000057,16.325000000000003,False,False
1139,19083,CC1=NCC(O)C(=O)O1,2.098025239427421,76.625,52.0,3.1937500000000014,24.625,False,False
1141,19114,CC1=NCCO1,1.3515778333630213,90.575,94.825,1.3250000000000028,4.25,False,False
1142,19124,CC1=NCNO1,1.1910562389996362,93.10000000000001,97.8,0.7749999999999915,4.699999999999989,False,False
1143,19127,CC1=NCON1,2.09603535152483,76.67500000000001,89.2,2.543750000000003,12.524999999999991,False,False
1144,19142,CC1=NNC(=O)C1,3.1160051941171667,51.65,46.925,1.3937499999999972,4.725000000000001,False,False
1145,19148,CC1=NNCC1=O,2.6235461659683144,63.87500000000001,59.075,2.4937499999999986,4.800000000000004,False,False
1146,19151,CC1=NNCS1,1.484537836116745,88.325,96.22500000000001,1.8875000000000028,7.900000000000006,False,False
1147,19155,CC1=NNP(Br)O1,2.597975961668286,64.75,56.275,8.256250000000001,8.475000000000001,False,False
1148,19156,CC1=NNP(Cl)O1,2.2401289362826433,72.85000000000001,70.65,4.6625000000000085,2.200000000000003,False,False
1149,19158,CC1=NNS(=O)O1,1.5735776749640034,86.9,79.625,0.6187500000000057,7.275000000000006,False,False
1150,19165,CC1=NOC=NS1,1.7368392165807405,84.25,89.60000000000001,1.1687500000000028,5.3500000000000085,False,False
1152,19185,CC1=NSOC=C1,2.7888088793061536,60.175,54.625,2.0,5.549999999999997,False,False
1153,19203,CC1C(=N)OC1CCO,1.3381310931056765,90.875,70.8,2.7750000000000057,20.075000000000003,False,False
1154,19205,CC1C(=N)OCC1(C)C,3.2942424835696227,48.05,47.725,2.5687500000000085,0.32499999999999574,False,False
1155,19228,CC1C(=O)C(C)(O)C1C,2.6444945964275046,63.24999999999999,75.0,8.318749999999994,11.750000000000007,False,False
1156,19285,CC1C(=O)CC1CC#N,3.591733119059024,40.825,24.8,5.962499999999999,16.025000000000002,False,False
1157,19304,CC1C(=O)CCC1O,3.6061456674202232,40.425,61.7,2.3187499999999943,21.275000000000006,False,False
1158,19311,CC1C(=O)CCOC1=O,4.0364358747209215,29.549999999999997,37.85,3.174999999999997,8.300000000000004,False,False
1159,19324,CC1C(=O)CNCC1=O,3.6376067276736785,39.625,69.325,3.9937499999999986,29.700000000000003,False,False
1160,19341,CC1C(=O)N1N,4.928953982458631,13.15,33.300000000000004,1.90625,20.150000000000006,False,False
1161,19367,CC1C(=O)NCC1=NO,3.4514054124111637,44.2,45.550000000000004,1.1500000000000057,1.3500000000000014,False,False
1162,19373,CC1C(=O)NCCN1C,4.089473639201222,28.349999999999998,20.724999999999998,2.3125,7.625,False,False
1163,19382,CC1C(=O)OC1(C)C,4.830722234453795,14.35,7.249999999999999,2.5124999999999993,7.1000000000000005,True,False
1164,19411,CC1C(C#N)C1(C)C,4.515872318577341,19.3,14.575,2.2406249999999996,4.725000000000001,False,False
1165,19451,CC1C(C#N)OC1CO,4.029452785867724,29.7,36.199999999999996,3.8687499999999986,6.4999999999999964,False,False
1166,19455,CC1C(C(Cl)(Cl)Cl)OS1(=O)=O,4.590990908339456,17.974999999999998,23.974999999999998,3.7375000000000007,6.0,False,False
1167,19468,CC1C(C)(N)C1(O)C#N,6.386428072338065,2.625,23.05,6.706250000000001,20.425,False,True
1168,19488,CC1C(C)C1C(=O)C#N,4.893223699970875,13.625000000000002,7.324999999999999,2.0874999999999995,6.3000000000000025,True,False
1169,19559,CC1C(COC=O)N1C,5.155368657847801,10.575,13.600000000000001,4.225,3.025000000000002,False,False
1170,19573,CC1C(NC=O)CN1C,4.327498957384871,23.575,42.925000000000004,3.1312499999999943,19.350000000000005,False,False
1171,19616,CC1C(O)C1CNC=O,5.329556253077168,9.049999999999999,29.825000000000003,3.393749999999997,20.775000000000006,False,True
1172,19677,CC1C=C(C(N)=O)CC1,3.953223092361571,31.674999999999997,26.8,2.6125000000000043,4.8749999999999964,False,False
1173,19704,CC1C=C(Cl)NO1,1.6242597411459143,86.125,93.2,0.6937499999999943,7.075000000000003,False,False
1174,19724,CC1C=CC(=O)C1,4.015895322901747,30.099999999999998,23.474999999999998,4.487500000000004,6.625,False,False
1175,19829,CC1C=CC(O)C1C#N,4.175866309934439,26.525,15.0,2.9937499999999986,11.524999999999999,False,False
1177,19839,CC1C=CC=CC(=O)N1,4.5631335636662,18.4,11.799999999999999,2.625,6.6,False,False
1178,19901,CC1C=CCCOC1=O,4.560332238207696,18.45,15.35,2.293750000000001,3.0999999999999996,False,False
1179,19956,CC1C=CN(C=O)CC1,4.382558454183516,22.3,11.95,3.6812500000000004,10.350000000000001,False,False
1181,19978,CC1C=NC(=S)S1,5.536940704931396,7.1499999999999995,4.175,0.6125000000000007,2.9749999999999996,True,True
1182,20028,CC1CC(=O)C(=O)C1C,5.125041074857035,10.8,5.949999999999999,0.9625000000000012,4.850000000000001,True,False
1183,20040,CC1CC(=O)C(C)(O)C1,2.877413128946049,57.925000000000004,70.025,4.143750000000011,12.100000000000001,False,False
1184,20053,CC1CC(=O)C(N)=N1,0.7700323390818176,97.225,98.725,0.3187500000000085,1.5,False,False
1186,20121,CC1CC(=O)COC1C,3.301719239314719,47.85,48.775,3.281249999999993,0.9249999999999972,False,False
1187,20134,CC1CC(=O)N1C(=O)CCN=C=S,5.7312420072045995,6.0249999999999995,20.9,7.6875,14.875,False,True
1188,20158,CC1CC(=O)O1,4.6582270526524825,17.075000000000003,9.25,2.012500000000001,7.825000000000003,True,False
1189,20170,CC1CC(=O)OC=N1,2.6582595815677905,63.1,64.1,1.53125,0.9999999999999929,False,False
1190,20214,CC1CC(C#N)C1O,3.9294489680220495,32.550000000000004,16.275000000000002,2.4062500000000018,16.275000000000002,False,False
1192,20293,CC1CC(C)(C)OC1=N,3.444658688847726,44.375,46.550000000000004,2.018749999999997,2.1750000000000043,False,False
1193,20322,CC1CC(C)C(=O)CN1,2.799122519053781,59.85,50.14999999999999,4.525000000000006,9.70000000000001,False,False
1194,20325,CC1CC(C)C(=O)NC1=O,3.5964370325642827,40.675,40.1,1.8624999999999972,0.5749999999999957,False,False
1195,20337,CC1CC(C)C(O)=CC1=O,3.5877061717635823,40.925,26.35,4.650000000000002,14.574999999999996,False,False
1196,20366,CC1CC(C=O)(C=O)O1,3.911728612264579,32.95,59.85,3.362499999999997,26.9,False,False
1197,20392,CC1CC(CC#N)N1C,4.426300625187909,21.15,10.8,1.1375000000000028,10.349999999999998,False,False
1198,20402,CC1CC(CCCO)O1,3.0181029034251203,54.400000000000006,74.7,4.550000000000011,20.299999999999997,False,False
1199,20403,CC1CC(CCO)C1=O,2.2581087536216065,72.39999999999999,57.15,3.4749999999999943,15.249999999999993,False,False
1201,20536,CC1CC1(C#N)C=O,3.0159072619495855,54.474999999999994,58.675,4.331249999999997,4.200000000000003,False,False
1202,20585,CC1CC1(O)C#N,3.9055556565721856,33.225,35.975,3.59375,2.75,False,False
1203,20629,CC1CC1C(N)=O,3.605896937470819,40.45,32.95,2.4250000000000043,7.5,False,False
1204,20630,CC1CC1C(N)C#N,2.624994462664505,63.824999999999996,18.825,4.21875,45.0,False,False
1205,20638,CC1CC1CC(=O)CO,3.388986049819766,46.025,41.425,6.25,4.600000000000001,False,False
1206,20694,CC1CC=C(CC#N)C1,4.1477691109934245,27.075,20.349999999999998,2.90625,6.725000000000001,False,False
1207,20700,CC1CC=CC(=O)C1=O,5.950786452568986,4.5249999999999995,1.225,1.225,3.2999999999999994,True,True
1208,20746,CC1CC=CCOC1,1.4376592123543268,89.125,92.55,0.78125,3.424999999999997,False,False
1210,20824,CC1CCC(C#N)C1O,3.6903131327060663,38.125,16.925,6.59375,21.2,False,False
1211,20848,CC1CCC(C)C(=O)C1,3.2581943092365635,48.625,51.24999999999999,2.01250000000001,2.624999999999993,False,False
1212,20863,CC1CCC(C=O)OC1,3.3189665798533814,47.475,50.425,6.71875,2.9499999999999957,False,False
1213,20941,CC1CCC=CCC1=O,3.032170202461865,53.900000000000006,54.449999999999996,3.0687499999999943,0.54999999999999,False,False
1214,21010,CC1CCCN1C(N)=O,4.3441395728466325,23.05,19.225,4.806249999999999,3.8249999999999993,False,False
1215,21074,CC1CCN=C(C#N)N1,6.01943100704733,4.15,1.825,0.48750000000000027,2.325,True,True
1216,21101,CC1CCNC1=O,4.101989704952757,28.075,16.5,4.287500000000001,11.575,False,False
1217,21141,CC1CCOC(C=O)C1,3.1294807130364557,51.300000000000004,52.175000000000004,4.724999999999994,0.875,False,False
1218,21160,CC1CCOC1CO,3.04105611725921,53.77499999999999,59.8,6.21875,6.025000000000006,False,False
1220,21178,CC1CCOCC1C,1.5504178285111798,87.47500000000001,90.275,1.8687500000000057,2.799999999999997,False,False
1221,21191,CC1CCOCOC1=N,2.972880759282334,55.725,50.824999999999996,4.524999999999999,4.900000000000006,False,False
1222,21198,CC1CCOS(=O)(=O)N1,6.2875618954965775,2.9749999999999996,1.15,0.8999999999999999,1.8249999999999997,True,True
1223,21203,CC1CCS(=O)(=O)CC1,5.600746740709268,6.875000000000001,2.3,0.8875000000000004,4.575000000000001,True,True
1224,21214,CC1CN(C(C)C)C(=O)NC1=O,4.408948802227878,21.475,14.05,0.6625000000000014,7.425000000000001,False,False
1225,21230,CC1CN(C)C(=O)O1,5.379548232037585,8.375,3.125,1.3937500000000007,5.25,True,True
1227,21313,CC1CN1CCC(N)=O,2.3199025832620275,71.275,32.725,3.8749999999999964,38.550000000000004,False,False
1228,21361,CC1CN=COC1C#N,3.815400500880742,35.175,41.25,4.493750000000006,6.075000000000003,False,False
1229,21386,CC1CNC(=O)C(N)=N1,2.2521399672245312,72.6,74.55000000000001,3.6187500000000057,1.950000000000017,False,False
1230,21388,CC1CNC(=O)C1,4.315093201087479,23.825,12.6,4.1562500000000036,11.225,False,False
1231,21415,CC1CNC(=O)NC1=O,4.314112290569193,23.849999999999998,15.125,4.856249999999999,8.724999999999998,False,False
1232,21433,CC1CNC(C#N)CO1,4.101177628630662,28.1,16.150000000000002,4.549999999999999,11.95,False,False
1233,21501,CC1COC(=N)N1C=O,6.502117639913492,2.025,12.775,13.162500000000001,10.75,False,True
1234,21544,CC1COC(=O)N1Cl,5.517484805827386,7.35,2.0,1.8124999999999998,5.35,True,True
1235,21576,CC1COC(C(N)=O)C1,3.344755218231855,46.85,44.875,2.4375,1.9750000000000014,False,False
1236,21586,CC1COC(C)(C)OC1,1.855079410326585,82.075,93.75,1.2000000000000028,11.674999999999997,False,False
1237,21618,CC1COC(C=O)O1,4.393573119225483,22.025,26.05,10.231250000000003,4.025000000000002,False,False
1238,21637,CC1COC(CO)OC1,3.740485782940792,36.85,43.0,6.068749999999994,6.149999999999999,False,False
1239,21688,CC1COC1CNC=O,3.8517846478075746,34.5,36.175000000000004,6.649999999999999,1.6750000000000043,False,False
1240,21762,CC1COCC=C1C=O,2.860988376413121,58.4,64.425,2.9125000000000085,6.024999999999999,False,False
1241,21805,CC1COCOC1,2.204889723259898,73.675,82.8,3.999999999999986,9.125,False,False
1242,21821,CC1CONC1=O,2.9359008786321095,56.725,60.175,1.2124999999999915,3.4499999999999957,False,False
1243,21826,CC1COP(=O)(O)O1,4.1623974305301195,26.8,8.825,1.3625000000000007,17.975,True,False
1244,21845,CC1CS(=O)OC1=O,4.986617420467372,12.35,9.5,2.4437499999999996,2.8499999999999996,True,False
1245,21855,CC1CSC(=S)S1,5.377116534099726,8.4,3.35,0.5562499999999999,5.050000000000001,True,True
1246,21859,CC1CSC1=O,3.7234426384696286,37.275000000000006,29.65,2.9562500000000007,7.625000000000007,False,False
1247,21927,CC1N=CNC1C#N,2.906379816890327,57.375,51.225,5.0,6.149999999999999,False,False
1248,21982,CC1NC(=O)C(=O)C1C,6.4660762361226665,2.275,0.625,0.25625,1.65,True,True
1249,22051,CC1NC(=S)S1,5.168159960566711,10.4,4.55,2.2,5.8500000000000005,True,False
1250,22064,CC1NC(C#N)CC1O,2.714149113908507,62.125,8.4,1.1187500000000021,53.725,True,False
1251,22099,CC1NC1(C)C#N,3.248243662178323,48.8,19.425,0.4250000000000007,29.374999999999996,False,False
1252,22170,CC1NC=NC1(C)C#N,6.055203864784169,3.8249999999999997,3.0,1.0999999999999996,0.8249999999999997,True,True
1253,22174,CC1NCC(=N)OC1C,3.8225771142931344,34.975,38.875,3.437500000000007,3.8999999999999986,False,False
1254,22195,CC1NCC1(C#N)CO,2.949811137041612,56.325,30.725,3.793750000000003,25.6,False,False
1255,22265,CC1OC(=N)C1OC=O,4.193138729926275,26.1,42.95,13.231249999999996,16.85,False,False
1256,22337,CC1OC(=O)C1F,4.450263479277791,20.674999999999997,17.775,5.400000000000002,2.8999999999999986,False,False
1257,22344,CC1OC(=O)C1S,4.008106860086815,30.4,14.325,3.3124999999999964,16.075,False,False
1258,22367,CC1OC(=O)NC1=N,2.732835606607589,61.6,58.475,5.831250000000004,3.125,False,False
1260,22437,CC1OC(C)C(O)C1C,1.9977671431120976,79.14999999999999,86.95,2.799999999999997,7.800000000000011,False,False
1261,22452,CC1OC(C)C1C(N)=O,4.681704592080704,16.75,50.849999999999994,4.056250000000006,34.099999999999994,False,False
1262,22475,CC1OC(C=O)OC1=O,2.7780057826394717,60.425,61.85000000000001,6.662499999999994,1.4250000000000114,False,False
1263,22511,CC1OC1(C#N)CC=O,4.3686892877681105,22.575,18.05,3.1437500000000007,4.524999999999999,False,False
1264,22525,CC1OC1(C)C(F)(F)F,3.20535425496648,49.575,61.175000000000004,3.637500000000003,11.600000000000001,False,False
1265,22530,CC1OC1(C)C(O)CO,3.122032560040034,51.5,73.7,3.4312500000000057,22.200000000000003,False,False
1266,22563,CC1OC1C,2.125774750292851,75.625,82.25,2.1999999999999886,6.625,False,False
1267,22577,CC1OC1C(=O)C=O,2.061793590536545,77.75,87.3,3.731250000000003,9.549999999999997,False,False
1268,22580,CC1OC1C(=O)CCO,2.646464440060713,63.175000000000004,74.075,5.168750000000003,10.899999999999999,False,False
1269,22609,CC1OC1C(O)C=O,1.9890194099619605,79.3,70.95,4.65625,8.349999999999994,False,False
1270,22651,CC1OC1COC=O,5.8603116200978835,5.125,4.0,3.2625,1.125,True,True
1271,22656,CC1OC1F,2.4517853480396767,67.75,68.875,5.5062500000000085,1.125,False,False
1273,22798,CC1OCC1(CO)CO,3.857487577259127,34.35,69.19999999999999,4.9375,34.84999999999999,False,False
1274,22812,CC1OCC1=NO,1.2293892164224962,92.425,93.325,1.1312500000000085,0.9000000000000057,False,False
1275,22982,CC1OCOC1CO,2.158536227142513,74.9,81.075,1.5187500000000114,6.174999999999997,False,False
1276,22997,CC1ONC(=O)O1,3.4346967932100667,44.800000000000004,31.275,3.4812499999999957,13.525000000000006,False,False
1277,23012,CC1O[C@@H]1Br,2.4972909768011067,66.64999999999999,67.875,2.5687499999999943,1.2250000000000085,False,False
1278,23017,CC1S(=O)(=O)OCCCOS1(=O)=O,6.1427440747048045,3.35,22.85,13.925,19.5,False,True
1279,23025,CC1SC1C,2.33962086450631,70.7,73.75,1.3375000000000057,3.049999999999997,False,False
1280,23048,CC1SSCC1=O,0.3791354329758515,99.175,98.275,1.137500000000017,0.8999999999999915,False,False
1281,23049,CC1SSCCC1=O,1.9794228012164137,79.5,88.675,5.306250000000006,9.174999999999997,False,False
1282,23068,CC=C(F)C=O,4.541350272226314,18.75,54.55,5.01250000000001,35.8,False,False
